id,orden,palabra,valoracion,etiqueta
#縉OMBRE?,4,Tecnolog铆a inevitable ,2,
#縉OMBRE?,5,Mercado de informaci贸n y datos ,2,
#縉OMBRE?,6,No regulado muchas veces por los Estados,2,
#縉OMBRE?,1,Gran,10,
#縉OMBRE?,2,Datos,10,Informaci髇
#縉OMBRE?,3,Informaci贸n,10,Informaci髇
#縉OMBRE?,4,Primordial,10,
#縉OMBRE?,5,Novedad,10,
#縉OMBRE?,1,IA,8,Inteligencia Artificial
#縉OMBRE?,2,BLACK MIRROR,9,
#縉OMBRE?,3,GOOGLE HOME,9,
#縉OMBRE?,4,FINTECH,9,
#縉OMBRE?,5,OK GOOGLE,10,
#縉OMBRE?,1,Robot ,1,
#縉OMBRE?,2,Automatizado ,1,
#縉OMBRE?,3,Patr贸n ,1,
#縉OMBRE?,4,Estereotipo ,1,
#縉OMBRE?,5,Programado,1,
#縉OMBRE?,1,Base de datos,10,
#縉OMBRE?,2,Informacion,8,Informaci髇
#縉OMBRE?,3,Recopilacion,7,
#縉OMBRE?,4,Inseguro,3,
#縉OMBRE?,5,Investigacion,10,Medios
#縉OMBRE?,1,nube,7,
#縉OMBRE?,2,informaci贸n,5,Informaci髇
#縉OMBRE?,3,volumen,5,
#縉OMBRE?,4,datos,5,Informaci髇
#縉OMBRE?,5,tendencia,5,
#縉OMBRE?,1,Historia,10,
#縉OMBRE?,2,Investigacion,10,Medios
#縉OMBRE?,3,Estudio,10,Educaci髇
#縉OMBRE?,4,Desarrollo,10,Tecnolog韆
#縉OMBRE?,5,Informaci贸n,10,Informaci髇
#縉OMBRE?,1,Informatica,10,Tecnolog韆
#縉OMBRE?,2,Computadoras,10,
#縉OMBRE?,3,Estadistica,10,
#縉OMBRE?,4,Poblaciones,10,
#縉OMBRE?,5,Bife a la criolla,10,
#縉OMBRE?,6,Asfalto,10,
#縉OMBRE?,1,Muchos datos,8,
#縉OMBRE?,2,Nos escuchan,2,
#縉OMBRE?,3,Base de datos muy grande,8,
#縉OMBRE?,4,Internet,10,
#縉OMBRE?,5,Logaritmos,7,
#縉OMBRE?,1,Informaci贸n ,10,Informaci髇
#縉OMBRE?,2,Privada,2,
#縉OMBRE?,3,Globalizaci贸n ,10,
#縉OMBRE?,4,Tecnolog铆a ,9,Tecnolog韆
#縉OMBRE?,5,Innovaci贸n ,10,Tecnolog韆
#縉OMBRE?,1,Saber,10,
#縉OMBRE?,2,Libros,10,
#縉OMBRE?,3,Ideas,10,
#縉OMBRE?,4,Inteligencia,10,
#縉OMBRE?,5,Sabidur铆a,10,
#縉OMBRE?,1,Internet-tecnolog铆a,7,
#縉OMBRE?,2,virtualidad,3,
#縉OMBRE?,3,informaci贸n,3,Informaci髇
#縉OMBRE?,4,comunicaci贸n,7,
#縉OMBRE?,5,redes sociales,4,
#縉OMBRE?,1,Machine learning,9,
#縉OMBRE?,2,sesgo,2,
#縉OMBRE?,3,automatizaci贸n,9,
#縉OMBRE?,4,decisi贸n,7,
#縉OMBRE?,5,escalabilidad,9,
#縉OMBRE?,1,Ideas,10,
#縉OMBRE?,2,Herramientas,10,
#縉OMBRE?,3,Integral,9,
#縉OMBRE?,4,Elitista,0,
#縉OMBRE?,5,Aprender,8,
#縉OMBRE?,1,Pensamientos ,2,
#縉OMBRE?,2,Avance,7,Tecnolog韆
#縉OMBRE?,3,Humanidad ,2,
#縉OMBRE?,4,Aceptaci贸n ,8,
#縉OMBRE?,5,Ciencia,8,Tecnolog韆
#縉OMBRE?,1,Robot,10,Inteligencia Artificial
#縉OMBRE?,2,Funcionalidad,10,
#縉OMBRE?,3,Suplantar personas,0,
#縉OMBRE?,4,Rendimiento,10,
#縉OMBRE?,5,..,5,
#縉OMBRE?,1,Genitalidades,7,
#縉OMBRE?,2,Percepci贸n ,2,
#縉OMBRE?,3,Control,2,Control
#縉OMBRE?,4,Vigilancia,0,
#縉OMBRE?,5,Robot,3,Inteligencia Artificial
#縉OMBRE?,1,autom谩tico,10,
#縉OMBRE?,2,aut贸nomo,3,
#縉OMBRE?,3,rapido,7,
#縉OMBRE?,4,rob贸tico,5,
#縉OMBRE?,5,avance,5,Tecnolog韆
#縉OMBRE?,1,Innovador,7,
#縉OMBRE?,2,Desaf铆o,8,
#縉OMBRE?,3,Complejidad,7,
#縉OMBRE?,4,TICs,10,
#縉OMBRE?,5,Herramienta,10,
#縉OMBRE?,1,gran dato,5,
#縉OMBRE?,2,mucho espacio,5,
#縉OMBRE?,3,gran espacio,5,
#縉OMBRE?,4,mucho tiempo,5,
#縉OMBRE?,5,informatica,5,Tecnolog韆
#縉OMBRE?,1,que ,5,
#縉OMBRE?,2,boludes,5,
#縉OMBRE?,3,que,5,
#縉OMBRE?,4,est谩n,5,
#縉OMBRE?,5,haciendo,5,
#縉OMBRE?,1,Poder,10,Control
#縉OMBRE?,2,Complejidad,3,
#縉OMBRE?,3,Costoso,1,
#縉OMBRE?,4,Ventaja,10,Automatizaci髇
#縉OMBRE?,5,Privacidad,0,
#縉OMBRE?,1,Know how,10,
#縉OMBRE?,2,Habilidades,10,
#縉OMBRE?,3,Informaci贸n,7,Informaci髇
#縉OMBRE?,4,Herramientas,10,
#縉OMBRE?,5,Opini贸n,10,
#縉OMBRE?,1,Informaci贸n ,7,Informaci髇
#縉OMBRE?,2,Datos,5,Informaci髇
#縉OMBRE?,3,Lectura ,7,
#縉OMBRE?,4,Libros,6,
#縉OMBRE?,5,Internet ,8,
#縉OMBRE?,1,Sonbreinformaci贸n,3,
#縉OMBRE?,2,Vulnerabilidad,0,
#縉OMBRE?,3,Poder,0,Control
#縉OMBRE?,4,Manipulaci贸n,0,
#縉OMBRE?,5,Desconocimiento,3,
#縉OMBRE?,1,Formaci贸n,7,
#縉OMBRE?,2,Experiencia,10,
#縉OMBRE?,3,Intuici贸n,6,
#縉OMBRE?,4,Curiosidad,8,
#縉OMBRE?,5,Pr谩ctica,10,
#縉OMBRE?,1,individualismo,0,
#縉OMBRE?,2,posmoderno,0,
#縉OMBRE?,3,desinformacion,0,
#縉OMBRE?,4,avismo,0,
#縉OMBRE?,5,perdida,5,
#縉OMBRE?,1,Informacion,7,Informaci髇
#縉OMBRE?,2,Control,5,Control
#縉OMBRE?,3,Trazabilidad,7,
#縉OMBRE?,4,Decisi贸n,5,
#縉OMBRE?,5,Tecnologia,5,Tecnolog韆
#縉OMBRE?,1,Chip,1,
#縉OMBRE?,2,Computadoras,9,
#縉OMBRE?,3,Robots,10,
#縉OMBRE?,4,Pc,7,
#縉OMBRE?,5,Matematicas,5,
#縉OMBRE?,1,Opinion publica ,10,
#縉OMBRE?,2,Manipulacion,2,
#縉OMBRE?,3,Datos,5,Informaci髇
#縉OMBRE?,4,Publicidad,2,Medios
#縉OMBRE?,5,Redes sociales,0,
#縉OMBRE?,1,Programado,7,
#縉OMBRE?,2,Limitaci贸n de respuestas,3,
#縉OMBRE?,3,Suplantaci贸n,2,
#縉OMBRE?,4,Simulaci贸n,2,
#縉OMBRE?,5,FALSO,1,
#縉OMBRE?,1,Robots,5,
#縉OMBRE?,2,Salud,10,
#縉OMBRE?,3,Contaminaci贸n,0,
#縉OMBRE?,4,Estudio,10,Educaci髇
#縉OMBRE?,5,Armas,0,
#縉OMBRE?,1,Informaci贸n ,10,Informaci髇
#縉OMBRE?,2,Instant谩nea,8,
#縉OMBRE?,3,Seguimiento ,2,
#縉OMBRE?,4,Inmediato ,8,
#縉OMBRE?,5,Redes sociales ,7,
#縉OMBRE?,1,Robot,9,Inteligencia Artificial
#縉OMBRE?,2,Computadora,10,Tecnolog韆
#縉OMBRE?,3,Cerebro,10,
#縉OMBRE?,4,Internet,10,
#縉OMBRE?,5,Celular,10,
#縉OMBRE?,1,Imposici贸n ,0,
#縉OMBRE?,2,Coeficiente ,5,
#縉OMBRE?,3,Medici贸n ,0,
#縉OMBRE?,4,Amplitud ,8,
#縉OMBRE?,5,Sistemas,5,
-MA6xOPVFeWk-2iEI5Ut,1,espionaje,1,
-MA6xOPVFeWk-2iEI5Ut,2,mencanc铆a,2,
-MA6xOPVFeWk-2iEI5Ut,3,inteligencia artificial,10,
-MA6xOPVFeWk-2iEI5Ut,4,concentraci贸n de poder,0,
-MA6xOPVFeWk-2iEI5Ut,5,desarrollo intelectual,8,
#縉OMBRE?,1,Informaci贸n,10,Informaci髇
#縉OMBRE?,2,Poder,10,Control
#縉OMBRE?,3,Influencia,9,
#縉OMBRE?,4,Aprendizaje,10,Educaci髇
#縉OMBRE?,5,Perfeccionamiento,10,
#縉OMBRE?,1,Informaci贸n,8,Informaci髇
#縉OMBRE?,2,Segmentaci贸n,5,
#縉OMBRE?,3,Control de flujos informativos,2,
#縉OMBRE?,4,Acceso a informaci贸n sensible,2,
#縉OMBRE?,5,Manipulaci贸n,0,
#縉OMBRE?,1,Avance,10,Tecnolog韆
#縉OMBRE?,2,Automatizaci贸n,10,
#縉OMBRE?,3,Calidad de Vida,10,
#縉OMBRE?,4,Productividad,10,Automatizaci髇
#縉OMBRE?,5,Tecnolog铆a,10,Tecnolog韆
#縉OMBRE?,1,Grandes datos,1,
#縉OMBRE?,2,Poco abarcativo,7,
#縉OMBRE?,3,Grandes archivos,2,
#縉OMBRE?,4,Mucha informaci贸n,0,
#縉OMBRE?,5,Datos recopilados,3,
#縉OMBRE?,1,Experiencia,10,
#縉OMBRE?,2,Apertura,10,
#縉OMBRE?,3,Receptividad,10,
#縉OMBRE?,4,Aprendizaje,10,Educaci髇
#縉OMBRE?,5,Poder,1,Control
#縉OMBRE?,1,Informaci贸n,10,Informaci髇
#縉OMBRE?,2,Venta de datos,0,
#縉OMBRE?,3,Big data ,0,
#縉OMBRE?,4,Facebook,0,Sociedad
#縉OMBRE?,5,Encuesta,10,
#縉OMBRE?,1,Control,0,Control
#縉OMBRE?,2,1984,0,
#縉OMBRE?,3,Gran hermano,0,
#縉OMBRE?,4,Redes sociales ,0,
#縉OMBRE?,5,China,0,Control
#縉OMBRE?,1,robots,10,
#縉OMBRE?,2,dispositivos inteligentes,8,
#縉OMBRE?,3,watson de ibm,7,
#縉OMBRE?,4,avances tecnol贸gicos,10,
#縉OMBRE?,5,deshumanizaci贸n,0,
#縉OMBRE?,1,Culto,10,
#縉OMBRE?,2,Estudio,10,Educaci髇
#縉OMBRE?,3,Capaz,10,
#縉OMBRE?,4,Interesante ,10,
#縉OMBRE?,5,Poder,0,Control
#縉OMBRE?,1,Teoria,8,
#縉OMBRE?,2,Psicologia,5,
#縉OMBRE?,3,Profesorado,5,
#縉OMBRE?,4,Saber,10,
#縉OMBRE?,5,Riqueza,10,
#縉OMBRE?,1,Inteligencia,8,
#縉OMBRE?,2,Poder,7,Control
#縉OMBRE?,3,Entender,9,
#縉OMBRE?,4,A帽os,8,
#縉OMBRE?,5,Practica,6,
#縉OMBRE?,1,Construcci贸n,10,
#縉OMBRE?,2,Aprendizaje,10,Educaci髇
#縉OMBRE?,3,Ense帽anza,10,
#縉OMBRE?,4,Saberes,10,
#縉OMBRE?,5,Transmitir,10,
#縉OMBRE?,1,datos,9,Informaci髇
#縉OMBRE?,2,cantidad ,9,
#縉OMBRE?,3,grande,9,
#縉OMBRE?,4,tecnologia,9,Tecnolog韆
#縉OMBRE?,5,internet,9,
#縉OMBRE?,1,Big Data,10,
#縉OMBRE?,2,P煤blico meta,5,
#縉OMBRE?,3,Velocidad,10,Automatizaci髇
#縉OMBRE?,4,Extracci贸n de otros datos,10,
#縉OMBRE?,5,Veracidad,5,
#縉OMBRE?,1,Robotica,9,
#縉OMBRE?,2,Aislamiento,9,
#縉OMBRE?,3,Medicina,8,
#縉OMBRE?,4,Automatizacion,10,Automatizaci髇
#縉OMBRE?,5,Puestos de trabajo,1,
#縉OMBRE?,1,Ciencia Ficcion,10,
#縉OMBRE?,2,Nuevas Tecnologias,8,
#縉OMBRE?,3,Dependencia,3,
#縉OMBRE?,4,Nuevos Puestos de Trabajo,8,
#縉OMBRE?,5,Extraccion de datos sin consentimiento,0,
#縉OMBRE?,1,robot,3,Inteligencia Artificial
#縉OMBRE?,2,tecnolog矛a,6,
#縉OMBRE?,3,ciencia,5,Tecnolog韆
#縉OMBRE?,4,trabajo,4,Sociedad
#縉OMBRE?,5,reemplazo,2,
#縉OMBRE?,6,futuro,4,Tecnolog韆
#縉OMBRE?,1,Datos,10,Informaci髇
#縉OMBRE?,2,Grabde,10,
#縉OMBRE?,3,Personal,0,
#縉OMBRE?,4,Global,10,
#縉OMBRE?,5,Informacion,10,Informaci髇
#縉OMBRE?,1,Sabiduria,10,
#縉OMBRE?,2,Inteligencia,10,
#縉OMBRE?,3,Intelecto,9,
#縉OMBRE?,4,Experiencia ,9,
#縉OMBRE?,5,Aprendizaje,10,Educaci髇
#縉OMBRE?,6,Vida,10,
#縉OMBRE?,7,Cognitivismo,10,
#縉OMBRE?,1,Informaci贸n ,5,Informaci髇
#縉OMBRE?,2,Estudios,5,
#縉OMBRE?,3,Reflexi贸n ,5,
#縉OMBRE?,4,Nuevas herramientas ,5,
#縉OMBRE?,5,Implementaci贸n de procesos ,5,
#縉OMBRE?,1,Datos grandes,5,
#縉OMBRE?,2,tecnologia,7,Tecnolog韆
#縉OMBRE?,3,avance ,6,
#縉OMBRE?,4,futuro,7,Tecnolog韆
#縉OMBRE?,5,globalizacion,1,
#縉OMBRE?,1,Tecnologias,7,
#縉OMBRE?,2,Datos,5,Informaci髇
#縉OMBRE?,3,Investigaci贸n,6,Medios
#縉OMBRE?,4,Relaciones,5,
#縉OMBRE?,5,Sustituci贸n,4,
#縉OMBRE?,1,Observaci贸n ,0,
#縉OMBRE?,2,Informaci贸n,5,Informaci髇
#縉OMBRE?,3,Superior,0,
#縉OMBRE?,4,Amplitud ,5,
#縉OMBRE?,5,Simplicidad ,5,
#縉OMBRE?,1,Saberes,10,
#縉OMBRE?,2,aprender,10,
#縉OMBRE?,3,aprehender,10,
#縉OMBRE?,4,posibilidades,10,
#縉OMBRE?,5,oportunidades,10,
#縉OMBRE?,1,sometimiento,3,
#縉OMBRE?,2,control,1,Control
#縉OMBRE?,3,esclavitud,0,
#縉OMBRE?,4,informacion,3,Informaci髇
#縉OMBRE?,5,decadencia,2,
#縉OMBRE?,1,tecnologia,7,Tecnolog韆
#縉OMBRE?,2,robotica,5,
#縉OMBRE?,3,ingenieria,6,
#縉OMBRE?,4,sobre inteligencia,3,
#縉OMBRE?,5,control,5,Control
#縉OMBRE?,1,tecnologia,5,Tecnolog韆
#縉OMBRE?,2,robotica,5,
#縉OMBRE?,3,ingenieria,5,
#縉OMBRE?,4,sobre inteligencia,5,
#縉OMBRE?,5,control,5,Control
#縉OMBRE?,1,informacion personal,5,
#縉OMBRE?,2,internet,10,
#縉OMBRE?,3,redes sociales,2,
#縉OMBRE?,4,compartir,0,
#縉OMBRE?,5,macrodatos,4,
#縉OMBRE?,6,tecnolog铆a,10,Tecnolog韆
#縉OMBRE?,1,Actividad ,9,
#縉OMBRE?,2,Experiencia ,8,
#縉OMBRE?,3,Descubrimiento,8,
#縉OMBRE?,4,Sabidur铆a ,10,
#縉OMBRE?,5,Aprendizaje ,9,Educaci髇
#縉OMBRE?,6,Cuerpo ,9,
#縉OMBRE?,7,Satisfacci贸n ,9,
-MK2YTw7zh5O-0N6rRKW,1,Acci贸n,10,
-MK2YTw7zh5O-0N6rRKW,2,Experiencia,10,
-MK2YTw7zh5O-0N6rRKW,3,Transmisi贸n,10,
-MK2YTw7zh5O-0N6rRKW,4,Conmover,10,
-MK2YTw7zh5O-0N6rRKW,5,Transformaci贸n,10,
#縉OMBRE?,1,Informaci贸n,10,Informaci髇
#縉OMBRE?,2,Posibilidades,10,
#縉OMBRE?,3,An谩lisis,5,Tecnolog韆
#縉OMBRE?,4,Trabajo,7,Sociedad
#縉OMBRE?,5,Nuevo,5,
#縉OMBRE?,1,Progreso ,10,
#縉OMBRE?,2,M茅rito ,10,
#縉OMBRE?,3,Solidaridad ,10,
#縉OMBRE?,4,Humanidad ,10,
#縉OMBRE?,5,Respeto ,10,
#縉OMBRE?,1,Tecnolog铆a,8,Tecnolog韆
#縉OMBRE?,2,conocimiento,9,
#縉OMBRE?,3,informacion,7,Informaci髇
#縉OMBRE?,4,algoritmo,3,
#縉OMBRE?,5,globalidad,8,
#縉OMBRE?,1,investigacion,10,Medios
#縉OMBRE?,2,big data,10,
#縉OMBRE?,3,grandes vol煤menes de datos,10,
#縉OMBRE?,4,python,10,
#縉OMBRE?,5,programacion,10,
#縉OMBRE?,6,R lenguaje ,8,
#縉OMBRE?,7,sociologia,10,
#縉OMBRE?,1,Robot,5,Inteligencia Artificial
#縉OMBRE?,2,Tecnolog铆a,8,Tecnolog韆
#縉OMBRE?,3,Desempleo,2,Incertidumbre
#縉OMBRE?,4,Competitividad,4,
#縉OMBRE?,5,Big Data,0,
#縉OMBRE?,1,Tecnolog铆a,9,Tecnolog韆
#縉OMBRE?,2,Ayuda,9,
#縉OMBRE?,3,Avance cient铆fico,10,
#縉OMBRE?,4,Robot,7,Inteligencia Artificial
#縉OMBRE?,5,Poder,4,Control
#縉OMBRE?,1,Pasion,10,
#縉OMBRE?,2,Estadistica,10,
#縉OMBRE?,3,Volumen,10,
#縉OMBRE?,4,Procesamiento,10,
#縉OMBRE?,5,Extraccion,10,
#縉OMBRE?,1,Informaci贸n a lo grande,9,
#縉OMBRE?,2,Oc茅ano de datos,7,
#縉OMBRE?,3,Algo superior,10,
#縉OMBRE?,4,Nube digital,9,
#縉OMBRE?,5,Internet,9,
#縉OMBRE?,1,informacion,10,Informaci髇
#縉OMBRE?,2,analisis,10,
#縉OMBRE?,3,conocimiento,10,
#縉OMBRE?,4,investigacion,10,Medios
#縉OMBRE?,5,tecnologia,10,Tecnolog韆
#縉OMBRE?,1,matematicas,10,
#縉OMBRE?,2,encuesta,10,
#縉OMBRE?,3,fisica cuantica,10,
#縉OMBRE?,4,sociologia,10,
#縉OMBRE?,5,tecnologias,5,
#縉OMBRE?,1,Rob贸tica,9,
#縉OMBRE?,2,cibern茅tica,10,
#縉OMBRE?,3,nanopart铆culas,10,
#縉OMBRE?,4,automatizaci贸n,10,
#縉OMBRE?,5,redes neuronales,0,
#縉OMBRE?,1,mucha informacion,5,
#縉OMBRE?,2,control de datos,1,
#縉OMBRE?,3,manipulaci贸n,1,
#縉OMBRE?,4,almacenamiento global,8,
#縉OMBRE?,5,expansi贸n,8,
#縉OMBRE?,1,Salud,0,
#縉OMBRE?,2,Trabajos,4,
#縉OMBRE?,3,Educacion,0,
#縉OMBRE?,4,Inclusion,0,
#縉OMBRE?,5,Transporte,0,
#縉OMBRE?,1,datos cuantitativos,7,
#縉OMBRE?,2,an谩lisis,5,Tecnolog韆
#縉OMBRE?,3,tecnolog铆a,3,Tecnolog韆
#縉OMBRE?,4,internet,5,
#縉OMBRE?,5,privacidad,2,
#縉OMBRE?,6,ciencias sociales,5,
#縉OMBRE?,1,Robot,8,Inteligencia Artificial
#縉OMBRE?,2,Futuro,10,Tecnolog韆
#縉OMBRE?,3,Blanco,5,
#縉OMBRE?,4,Mente,10,Inteligencia Artificial
#縉OMBRE?,5,Ciencia,10,Tecnolog韆
#縉OMBRE?,1,computacion,9,
#縉OMBRE?,2,programacion,10,
#縉OMBRE?,3,control,1,Control
#縉OMBRE?,4,solucion de problemas,7,
#縉OMBRE?,5,despersonalilzaci贸n,0,
#縉OMBRE?,1,hamburguesa,0,
#縉OMBRE?,2,grandote,0,
#縉OMBRE?,3,latinejo,0,
#縉OMBRE?,4,pedanter铆a,0,
#縉OMBRE?,5,soberbia,0,
#縉OMBRE?,6,mierda,0,
#縉OMBRE?,1,grandes cantidades de datos,8,
#縉OMBRE?,2,control,7,Control
#縉OMBRE?,3,gran hermano,7,
#縉OMBRE?,4,vida p煤blica expuesta,8,
#縉OMBRE?,5,inclusi贸n ,7,
-MLQ-7jgiiIl4wcO5Iod,1,datos,10,Informaci髇
-MLQ-7jgiiIl4wcO5Iod,2,grande,10,
-MLQ-7jgiiIl4wcO5Iod,3,base,10,
-MLQ-7jgiiIl4wcO5Iod,4,muchos,10,
-MLQ-7jgiiIl4wcO5Iod,5,sistema,10,
#縉OMBRE?,1,Feedback,5,
#縉OMBRE?,2,Redes,7,Tecnolog韆
#縉OMBRE?,3,Postear,6,
#縉OMBRE?,4,Instagram,5,
#縉OMBRE?,5,Hastag,6,
#縉OMBRE?,1,ciencia,8,Tecnolog韆
#縉OMBRE?,2,Datos,7,Informaci髇
#縉OMBRE?,3,Manipulaci贸n,1,
#縉OMBRE?,4,Deciciones,7,
#縉OMBRE?,5,Modelos,7,
#縉OMBRE?,1,temor,2,
#縉OMBRE?,2,desconfianza,2,
#縉OMBRE?,3,preocupaci贸n,2,
#縉OMBRE?,4,desigualdad,2,
#縉OMBRE?,5,elite,3,
#縉OMBRE?,1,Desconocida,5,
#縉OMBRE?,2,Desconocida,5,
#縉OMBRE?,3,Desconocida,5,
#縉OMBRE?,4,Desconocida,5,
#縉OMBRE?,5,Desconocida,5,
#縉OMBRE?,1,Manipulaci贸n,10,
#縉OMBRE?,2,Intromisi贸n,10,
#縉OMBRE?,3,Violaci贸n a la Intimidad,7,
#縉OMBRE?,4,Informaci贸n,0,Informaci髇
#縉OMBRE?,5,Velocidad,0,Automatizaci髇
#縉OMBRE?,1,Rob贸tica ,10,
#縉OMBRE?,2,Investigaci贸n inform谩tica ,10,
#縉OMBRE?,3,Prolog,5,
#縉OMBRE?,4,Redes neuronales,10,
#縉OMBRE?,5,Pel铆culas de ciencia ficci贸n ,5,
#縉OMBRE?,6,Deshumanizaci贸n de servicios,0,
#縉OMBRE?,1,An谩lisis  de datos,9,
#縉OMBRE?,2,Algoritmo redes sociales ,2,
#縉OMBRE?,3,Miner铆a de datos,8,
#縉OMBRE?,4,Data mining,8,
#縉OMBRE?,5,Ingenier铆a de Datos,8,
-MLYI3-4DIiw96l6YXh6,1,computadoras,5,
-MLYI3-4DIiw96l6YXh6,2,tecnolog铆a,5,Tecnolog韆
-MLYI3-4DIiw96l6YXh6,3,m谩quinas,5,
-MLYI3-4DIiw96l6YXh6,4,objetividad,5,
-MLYI3-4DIiw96l6YXh6,5,frialdad,5,
#縉OMBRE?,1,Sobreabundancia de datos,5,
#縉OMBRE?,2,Exceso de informaci贸n,5,
#縉OMBRE?,3,Sistemas de algoritmos,4,
#縉OMBRE?,4,Patrones de afinidad,5,
#縉OMBRE?,5,Herramienta para medir comportamientos,5,
#縉OMBRE?,1,Internet,8,
#縉OMBRE?,2,Google,8,
#縉OMBRE?,3,Informacion,7,Informaci髇
#縉OMBRE?,4,Conceptos,7,
#縉OMBRE?,5,Investigaci贸n,8,Medios
#縉OMBRE?,1,Relacion,7,
#縉OMBRE?,2,Colaboracion,5,
#縉OMBRE?,3,Imitacion ,2,
#縉OMBRE?,4,Manipulacion,2,
#縉OMBRE?,5,Dominancia,2,
#縉OMBRE?,1,Creaci贸n,7,
#縉OMBRE?,2,Computacion,5,
#縉OMBRE?,3,Humanos,4,
#縉OMBRE?,4,Acci贸n,4,
#縉OMBRE?,5,Datos,4,Informaci髇
#縉OMBRE?,1,Gran dato,5,
#縉OMBRE?,2,Una hamburguesa,0,
#縉OMBRE?,3,Gran noticia,0,
#縉OMBRE?,4,Muy grande,0,
#縉OMBRE?,5,Gran sorpresa,0,
#縉OMBRE?,1,datos,5,Informaci髇
#縉OMBRE?,2,acceso,5,
#縉OMBRE?,3,calculo,5,
#縉OMBRE?,4,an谩lisis,5,Tecnolog韆
#縉OMBRE?,5,conocimiento,5,
#縉OMBRE?,1,Conocimiento,10,
#縉OMBRE?,2,Investigar,10,
#縉OMBRE?,3,Evaluar,10,
#縉OMBRE?,4,Invertir,10,
#縉OMBRE?,5,Desarrollar,10,
#縉OMBRE?,1,Conciencia,9,
#縉OMBRE?,2,Robot,4,Inteligencia Artificial
#縉OMBRE?,3,Aprendizaje,8,Educaci髇
#縉OMBRE?,4,Emociones,9,
#縉OMBRE?,5,Programaci贸n,5,
#縉OMBRE?,1,ROBOT,5,Inteligencia Artificial
#縉OMBRE?,2,MECANIZACION,5,
#縉OMBRE?,3,APARATOS,5,
#縉OMBRE?,4,ENERGIA,5,
#縉OMBRE?,5,DESEMPLEO,0,Incertidumbre
#縉OMBRE?,1,Computadoras,10,
#縉OMBRE?,2,Robots,0,
#縉OMBRE?,3,Dominar al hombre,0,
#縉OMBRE?,4,Avance,10,Tecnolog韆
#縉OMBRE?,5,Incertidumbre,2,Incertidumbre
#縉OMBRE?,1,Logaritmos,6,
#縉OMBRE?,2,Redes neuronales,7,
#縉OMBRE?,3,Automatizacion,3,Automatizaci髇
#縉OMBRE?,4,Big data,5,
#縉OMBRE?,5,Robotica,6,
#縉OMBRE?,6,Lenguaje Proposicional,7,
#縉OMBRE?,7,Machines learning,8,
#縉OMBRE?,1,problemas,1,
#縉OMBRE?,2,distancia,1,
#縉OMBRE?,3,des humanizar,1,
#縉OMBRE?,4,robo,0,
#縉OMBRE?,5,invasi贸n ,1,
#縉OMBRE?,1,Progreso,8,
#縉OMBRE?,2,Miedo,4,
#縉OMBRE?,3,Responsabilidad,8,
#縉OMBRE?,4,Etica,9,
#縉OMBRE?,5,Solidaridad,9,
#縉OMBRE?,1,Robot,10,Inteligencia Artificial
#縉OMBRE?,2,Automatico,10,
#縉OMBRE?,3,Sinprivacidad,0,
#縉OMBRE?,4,Avisos,4,
#縉OMBRE?,5,Estadisticas,7,Informaci髇
-MM7Yo-7GxNnXZyKcjKf,1,Gran,10,
-MM7Yo-7GxNnXZyKcjKf,2,Dato,10,
-MM7Yo-7GxNnXZyKcjKf,3,Inter茅s,10,
-MM7Yo-7GxNnXZyKcjKf,4,Informaci贸n,10,Informaci髇
-MM7Yo-7GxNnXZyKcjKf,5,Importante,10,
#縉OMBRE?,1,Amenaza,2,
#縉OMBRE?,2,Control,3,Control
#縉OMBRE?,3,P茅rdida de la Privacidad,1,
#縉OMBRE?,4,Esclavizaci贸n,2,
#縉OMBRE?,5,Gesti贸n,7,
#縉OMBRE?,1,telenoche,10,
#縉OMBRE?,2,somos lo que escribimos,10,
#縉OMBRE?,3,es tendencia ,6,
#縉OMBRE?,4,ejercitos de cientificos,1,
#縉OMBRE?,5,que nos interesa,8,
#縉OMBRE?,1,Tecnologia,0,Tecnolog韆
#縉OMBRE?,2,Informaci贸n,0,Informaci髇
#縉OMBRE?,3,Rapidez,0,
#縉OMBRE?,4,Informatica,0,Tecnolog韆
#縉OMBRE?,5,Amplitud,0,Tecnolog韆
#縉OMBRE?,1,Ciencia de los datos,10,
#縉OMBRE?,2,Estudio de los datos,10,
#縉OMBRE?,3,Estadisticas de datos,10,
#縉OMBRE?,4,Datos,10,Informaci髇
#縉OMBRE?,5,Evaluacion de los datos,10,
#縉OMBRE?,1,Tecnolog铆a,5,Tecnolog韆
#縉OMBRE?,2,informaci贸n ,5,Informaci髇
#縉OMBRE?,3,Gates,5,
#縉OMBRE?,4,Computadora,5,Tecnolog韆
#縉OMBRE?,5,digital ,5,
#縉OMBRE?,1,Gran dato,0,
#縉OMBRE?,2,Gran fecha,0,
#縉OMBRE?,3,Dato interesante,0,
#縉OMBRE?,4,Una fecha importante,0,
#縉OMBRE?,5,Un gran cambio,0,
#縉OMBRE?,1,Estadistica,7,
#縉OMBRE?,2,Datos,8,Informaci髇
#縉OMBRE?,3,Base de Datos,7,
#縉OMBRE?,4,Volume,6,
#縉OMBRE?,5,Insights,6,
#縉OMBRE?,1,amigos,10,
#縉OMBRE?,2,familia,10,
#縉OMBRE?,3,vecinos,10,
#縉OMBRE?,4,amor,10,
#縉OMBRE?,5,deportes,10,
#縉OMBRE?,1,Robots,3,
#縉OMBRE?,2,Pel铆cula ,6,
